2026-07-26 18:31:06,917 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA A100-SXM4-80GB | Peak FLOPS (BF16): 3.12e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 80 (bf16 supported))
✓ Using Flash Attention 2 (Ampere/Ada GPU detected).
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596959e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,205
Total number of training tokens: 1,156,055,040
Tokens : Scaling params ratio: 10.50
Total training FLOPs estimate: 8.782503e+17
Tokens / micro-batch / rank: 64 x 2048 = 131,072
Tokens / micro-batch: 131,072
Total batch size 524,288 => gradient accumulation steps: 4
Step 00000 | Validation bpb: 3.176160
step 00000/02205 (0.00%) | loss: 10.397434 | lrm: 0.03 | dt: 33576.51ms | tok/sec: 15,614 | bf16_mfu: 3.80 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02205 (0.05%) | loss: 10.384665 | lrm: 0.05 | dt: 2114.16ms | tok/sec: 247,989 | bf16_mfu: 60.38 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02205 (0.09%) | loss: 10.362582 | lrm: 0.07 | dt: 2109.64ms | tok/sec: 248,520 | bf16_mfu: 60.51 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00003/02205 (0.14%) | loss: 10.329331 | lrm: 0.10 | dt: 2108.97ms | tok/sec: 248,599 | bf16_mfu: 60.53 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00004/02205 (0.18%) | loss: 10.280201 | lrm: 0.12 | dt: 2116.00ms | tok/sec: 247,772 | bf16_mfu: 60.33 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00005/02205 (0.23%) | loss: 10.209700 | lrm: 0.15 | dt: 2113.04ms | tok/sec: 248,120 | bf16_mfu: 60.42 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00006/02205 (0.27%) | loss: 10.104414 | lrm: 0.17 | dt: 2110.75ms | tok/sec: 248,389 | bf16_mfu: 60.48 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00007/02205 (0.32%) | loss: 9.948622 | lrm: 0.20 | dt: 2107.64ms | tok/sec: 248,755 | bf16_mfu: 60.57 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00008/02205 (0.36%) | loss: 9.712328 | lrm: 0.23 | dt: 2105.94ms | tok/sec: 248,956 | bf16_mfu: 60.62 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00009/02205 (0.41%) | loss: 9.423305 | lrm: 0.25 | dt: 2108.85ms | tok/sec: 248,613 | bf16_mfu: 60.54 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00010/02205 (0.45%) | loss: 9.112563 | lrm: 0.28 | dt: 2107.48ms | tok/sec: 248,774 | bf16_mfu: 60.57 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00011/02205 (0.50%) | loss: 8.826353 | lrm: 0.30 | dt: 2102.35ms | tok/sec: 249,382 | bf16_mfu: 60.72 | epoch: 1 pq: 0 rg: 11 | total time: 0.04m | eta: 76.9m
step 00012/02205 (0.54%) | loss: 8.562215 | lrm: 0.33 | dt: 2107.19ms | tok/sec: 248,809 | bf16_mfu: 60.58 | epoch: 1 pq: 0 rg: 12 | total time: 0.07m | eta: 76.9m
step 00013/02205 (0.59%) | loss: 8.330188 | lrm: 0.35 | dt: 2108.81ms | tok/sec: 248,618 | bf16_mfu: 60.54 | epoch: 1 pq: 0 rg: 13 | total time: 0.11m | eta: 76.9m
step 00014/02205 (0.63%) | loss: 8.122824 | lrm: 0.38 | dt: 2109.85ms | tok/sec: 248,495 | bf16_mfu: 60.51 | epoch: 1 pq: 0 rg: 14 | total time: 0.14m | eta: 76.9m
step 00015/02205 (0.68%) | loss: 7.923618 | lrm: 0.40 | dt: 2114.41ms | tok/sec: 247,959 | bf16_mfu: 60.38 | epoch: 1 pq: 0 rg: 15 | total time: 0.18m | eta: 77.0m
step 00016/02205 (0.73%) | loss: 7.753183 | lrm: 0.42 | dt: 2113.14ms | tok/sec: 248,108 | bf16_mfu: 60.41 | epoch: 1 pq: 0 rg: 15 | total time: 0.21m | eta: 77.0m
step 00017/02205 (0.77%) | loss: 7.591177 | lrm: 0.45 | dt: 2111.49ms | tok/sec: 248,302 | bf16_mfu: 60.46 | epoch: 1 pq: 0 rg: 16 | total time: 0.25m | eta: 76.9m
step 00018/02205 (0.82%) | loss: 7.440374 | lrm: 0.47 | dt: 2114.06ms | tok/sec: 248,000 | bf16_mfu: 60.39 | epoch: 1 pq: 0 rg: 17 | total time: 0.28m | eta: 76.9m
step 00019/02205 (0.86%) | loss: 7.302718 | lrm: 0.50 | dt: 2110.81ms | tok/sec: 248,382 | bf16_mfu: 60.48 | epoch: 1 pq: 0 rg: 18 | total time: 0.32m | eta: 76.9m
step 00020/02205 (0.91%) | loss: 7.175720 | lrm: 0.53 | dt: 2112.32ms | tok/sec: 248,204 | bf16_mfu: 60.44 | epoch: 1 pq: 0 rg: 19 | total time: 0.35m | eta: 76.9m
step 00021/02205 (0.95%) | loss: 7.057190 | lrm: 0.55 | dt: 2109.43ms | tok/sec: 248,544 | bf16_mfu: 60.52 | epoch: 1 pq: 0 rg: 20 | total time: 0.39m | eta: 76.8m
step 00022/02205 (1.00%) | loss: 6.948823 | lrm: 0.57 | dt: 2113.59ms | tok/sec: 248,055 | bf16_mfu: 60.40 | epoch: 1 pq: 0 rg: 21 | total time: 0.42m | eta: 76.8m
step 00023/02205 (1.04%) | loss: 6.852153 | lrm: 0.60 | dt: 2107.77ms | tok/sec: 248,740 | bf16_mfu: 60.57 | epoch: 1 pq: 0 rg: 22 | total time: 0.46m | eta: 76.7m
step 00024/02205 (1.09%) | loss: 6.755483 | lrm: 0.62 | dt: 2112.51ms | tok/sec: 248,182 | bf16_mfu: 60.43 | epoch: 1 pq: 0 rg: 23 | total time: 0.49m | eta: 76.7m
step 00025/02205 (1.13%) | loss: 6.665799 | lrm: 0.65 | dt: 2113.21ms | tok/sec: 248,099 | bf16_mfu: 60.41 | epoch: 1 pq: 0 rg: 24 | total time: 0.53m | eta: 76.7m
step 00026/02205 (1.18%) | loss: 6.585326 | lrm: 0.68 | dt: 2112.27ms | tok/sec: 248,210 | bf16_mfu: 60.44 | epoch: 1 pq: 0 rg: 25 | total time: 0.56m | eta: 76.7m
step 00027/02205 (1.22%) | loss: 6.522015 | lrm: 0.70 | dt: 2112.57ms | tok/sec: 248,175 | bf16_mfu: 60.43 | epoch: 1 pq: 0 rg: 26 | total time: 0.60m | eta: 76.6m
step 00028/02205 (1.27%) | loss: 6.458436 | lrm: 0.72 | dt: 2111.60ms | tok/sec: 248,289 | bf16_mfu: 60.46 | epoch: 1 pq: 0 rg: 27 | total time: 0.63m | eta: 76.6m
