2026-07-26 17:37:28,735 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA A100-SXM4-80GB | Peak FLOPS (BF16): 3.12e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 80 (bf16 supported))
✓ Using Flash Attention 2 (Ampere/Ada GPU detected).
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,088
scalars                 : 50
total                   : 286,261,730
Estimated FLOPs per token: 7.596959e+08
Auto-computed optimal batch size: 524,288 tokens
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Calculated number of iterations from target data:param ratio: 2,205
Total number of training tokens: 1,156,055,040
Tokens : Scaling params ratio: 10.50
Total training FLOPs estimate: 8.782503e+17
Tokens / micro-batch / rank: 64 x 2048 = 131,072
Tokens / micro-batch: 131,072
Total batch size 524,288 => gradient accumulation steps: 4
Step 00000 | Validation bpb: 3.176160
step 00000/02205 (0.00%) | loss: 10.397432 | lrm: 0.03 | dt: 20599.94ms | tok/sec: 25,450 | bf16_mfu: 6.20 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/02205 (0.05%) | loss: 10.384664 | lrm: 0.05 | dt: 2113.77ms | tok/sec: 248,034 | bf16_mfu: 60.39 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00002/02205 (0.09%) | loss: 10.362600 | lrm: 0.07 | dt: 2114.10ms | tok/sec: 247,995 | bf16_mfu: 60.39 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00003/02205 (0.14%) | loss: 10.329426 | lrm: 0.10 | dt: 2112.34ms | tok/sec: 248,201 | bf16_mfu: 60.44 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00004/02205 (0.18%) | loss: 10.280596 | lrm: 0.12 | dt: 2119.83ms | tok/sec: 247,325 | bf16_mfu: 60.22 | epoch: 1 pq: 0 rg: 4 | total time: 0.00m
step 00005/02205 (0.23%) | loss: 10.211004 | lrm: 0.15 | dt: 2115.27ms | tok/sec: 247,858 | bf16_mfu: 60.35 | epoch: 1 pq: 0 rg: 5 | total time: 0.00m
step 00006/02205 (0.27%) | loss: 10.108535 | lrm: 0.17 | dt: 2113.62ms | tok/sec: 248,052 | bf16_mfu: 60.40 | epoch: 1 pq: 0 rg: 6 | total time: 0.00m
step 00007/02205 (0.32%) | loss: 9.961759 | lrm: 0.20 | dt: 2111.57ms | tok/sec: 248,293 | bf16_mfu: 60.46 | epoch: 1 pq: 0 rg: 7 | total time: 0.00m
step 00008/02205 (0.36%) | loss: 9.754174 | lrm: 0.23 | dt: 2111.01ms | tok/sec: 248,359 | bf16_mfu: 60.47 | epoch: 1 pq: 0 rg: 8 | total time: 0.00m
step 00009/02205 (0.41%) | loss: 9.477021 | lrm: 0.25 | dt: 2113.66ms | tok/sec: 248,047 | bf16_mfu: 60.40 | epoch: 1 pq: 0 rg: 9 | total time: 0.00m
step 00010/02205 (0.45%) | loss: 9.201392 | lrm: 0.28 | dt: 2107.16ms | tok/sec: 248,812 | bf16_mfu: 60.58 | epoch: 1 pq: 0 rg: 10 | total time: 0.00m
step 00011/02205 (0.50%) | loss: 8.905163 | lrm: 0.30 | dt: 2105.57ms | tok/sec: 249,000 | bf16_mfu: 60.63 | epoch: 1 pq: 0 rg: 11 | total time: 0.04m | eta: 77.0m
step 00012/02205 (0.54%) | loss: 8.626601 | lrm: 0.33 | dt: 2110.06ms | tok/sec: 248,470 | bf16_mfu: 60.50 | epoch: 1 pq: 0 rg: 12 | total time: 0.07m | eta: 77.0m
step 00013/02205 (0.59%) | loss: 8.385384 | lrm: 0.35 | dt: 2114.42ms | tok/sec: 247,958 | bf16_mfu: 60.38 | epoch: 1 pq: 0 rg: 13 | total time: 0.11m | eta: 77.1m
step 00014/02205 (0.63%) | loss: 8.174753 | lrm: 0.38 | dt: 2113.15ms | tok/sec: 248,107 | bf16_mfu: 60.41 | epoch: 1 pq: 0 rg: 14 | total time: 0.14m | eta: 77.1m
step 00015/02205 (0.68%) | loss: 7.972353 | lrm: 0.40 | dt: 2117.54ms | tok/sec: 247,593 | bf16_mfu: 60.29 | epoch: 1 pq: 0 rg: 15 | total time: 0.18m | eta: 77.1m
step 00016/02205 (0.73%) | loss: 7.796057 | lrm: 0.42 | dt: 2116.79ms | tok/sec: 247,680 | bf16_mfu: 60.31 | epoch: 1 pq: 0 rg: 15 | total time: 0.21m | eta: 77.1m
step 00017/02205 (0.77%) | loss: 7.629842 | lrm: 0.45 | dt: 2116.42ms | tok/sec: 247,723 | bf16_mfu: 60.32 | epoch: 1 pq: 0 rg: 16 | total time: 0.25m | eta: 77.1m
step 00018/02205 (0.82%) | loss: 7.475850 | lrm: 0.47 | dt: 2116.33ms | tok/sec: 247,734 | bf16_mfu: 60.32 | epoch: 1 pq: 0 rg: 17 | total time: 0.28m | eta: 77.0m
step 00019/02205 (0.86%) | loss: 7.334184 | lrm: 0.50 | dt: 2115.47ms | tok/sec: 247,835 | bf16_mfu: 60.35 | epoch: 1 pq: 0 rg: 18 | total time: 0.32m | eta: 77.0m
step 00020/02205 (0.91%) | loss: 7.203443 | lrm: 0.53 | dt: 2116.54ms | tok/sec: 247,709 | bf16_mfu: 60.32 | epoch: 1 pq: 0 rg: 19 | total time: 0.35m | eta: 77.0m
step 00021/02205 (0.95%) | loss: 7.082102 | lrm: 0.55 | dt: 2112.78ms | tok/sec: 248,150 | bf16_mfu: 60.42 | epoch: 1 pq: 0 rg: 20 | total time: 0.39m | eta: 77.0m
step 00022/02205 (1.00%) | loss: 6.971302 | lrm: 0.57 | dt: 2116.88ms | tok/sec: 247,670 | bf16_mfu: 60.31 | epoch: 1 pq: 0 rg: 21 | total time: 0.42m | eta: 76.9m
step 00023/02205 (1.04%) | loss: 6.872499 | lrm: 0.60 | dt: 2113.46ms | tok/sec: 248,070 | bf16_mfu: 60.40 | epoch: 1 pq: 0 rg: 22 | total time: 0.46m | eta: 76.9m
step 00024/02205 (1.09%) | loss: 6.774096 | lrm: 0.62 | dt: 2115.11ms | tok/sec: 247,877 | bf16_mfu: 60.36 | epoch: 1 pq: 0 rg: 23 | total time: 0.49m | eta: 76.9m
step 00025/02205 (1.13%) | loss: 6.682858 | lrm: 0.65 | dt: 2116.03ms | tok/sec: 247,769 | bf16_mfu: 60.33 | epoch: 1 pq: 0 rg: 24 | total time: 0.53m | eta: 76.8m
step 00026/02205 (1.18%) | loss: 6.601070 | lrm: 0.68 | dt: 2112.61ms | tok/sec: 248,170 | bf16_mfu: 60.43 | epoch: 1 pq: 0 rg: 25 | total time: 0.56m | eta: 76.8m
step 00027/02205 (1.22%) | loss: 6.536486 | lrm: 0.70 | dt: 2115.70ms | tok/sec: 247,808 | bf16_mfu: 60.34 | epoch: 1 pq: 0 rg: 26 | total time: 0.60m | eta: 76.8m
step 00028/02205 (1.27%) | loss: 6.472104 | lrm: 0.72 | dt: 2112.47ms | tok/sec: 248,187 | bf16_mfu: 60.43 | epoch: 1 pq: 0 rg: 27 | total time: 0.63m | eta: 76.7m
step 00029/02205 (1.32%) | loss: 6.415043 | lrm: 0.75 | dt: 2117.95ms | tok/sec: 247,545 | bf16_mfu: 60.28 | epoch: 1 pq: 0 rg: 27 | total time: 0.67m | eta: 76.7m
step 00030/02205 (1.36%) | loss: 6.360136 | lrm: 0.78 | dt: 2112.68ms | tok/sec: 248,162 | bf16_mfu: 60.43 | epoch: 1 pq: 0 rg: 28 | total time: 0.70m | eta: 76.6m
step 00031/02205 (1.41%) | loss: 6.302487 | lrm: 0.80 | dt: 2113.31ms | tok/sec: 248,088 | bf16_mfu: 60.41 | epoch: 1 pq: 0 rg: 29 | total time: 0.74m | eta: 76.6m
step 00032/02205 (1.45%) | loss: 6.253559 | lrm: 0.82 | dt: 2116.54ms | tok/sec: 247,709 | bf16_mfu: 60.32 | epoch: 1 pq: 0 rg: 30 | total time: 0.78m | eta: 76.6m
step 00033/02205 (1.50%) | loss: 6.204345 | lrm: 0.85 | dt: 2113.07ms | tok/sec: 248,116 | bf16_mfu: 60.41 | epoch: 1 pq: 0 rg: 31 | total time: 0.81m | eta: 76.5m
step 00034/02205 (1.54%) | loss: 6.168271 | lrm: 0.88 | dt: 2115.59ms | tok/sec: 247,820 | bf16_mfu: 60.34 | epoch: 1 pq: 0 rg: 32 | total time: 0.85m | eta: 76.5m
step 00035/02205 (1.59%) | loss: 6.124307 | lrm: 0.90 | dt: 2114.72ms | tok/sec: 247,923 | bf16_mfu: 60.37 | epoch: 1 pq: 0 rg: 33 | total time: 0.88m | eta: 76.5m
step 00036/02205 (1.63%) | loss: 6.084612 | lrm: 0.93 | dt: 2114.51ms | tok/sec: 247,947 | bf16_mfu: 60.37 | epoch: 1 pq: 0 rg: 34 | total time: 0.92m | eta: 76.4m
step 00037/02205 (1.68%) | loss: 6.048989 | lrm: 0.95 | dt: 2117.61ms | tok/sec: 247,585 | bf16_mfu: 60.29 | epoch: 1 pq: 0 rg: 35 | total time: 0.95m | eta: 76.4m
step 00038/02205 (1.72%) | loss: 6.014114 | lrm: 0.97 | dt: 2114.22ms | tok/sec: 247,981 | bf16_mfu: 60.38 | epoch: 1 pq: 0 rg: 36 | total time: 0.99m | eta: 76.4m
step 00039/02205 (1.77%) | loss: 5.982060 | lrm: 1.00 | dt: 2120.28ms | tok/sec: 247,273 | bf16_mfu: 60.21 | epoch: 1 pq: 0 rg: 37 | total time: 1.02m | eta: 76.3m
step 00040/02205 (1.81%) | loss: 5.950974 | lrm: 1.00 | dt: 2118.62ms | tok/sec: 247,466 | bf16_mfu: 60.26 | epoch: 1 pq: 0 rg: 38 | total time: 1.06m | eta: 76.3m
step 00041/02205 (1.86%) | loss: 5.921364 | lrm: 1.00 | dt: 2113.34ms | tok/sec: 248,085 | bf16_mfu: 60.41 | epoch: 1 pq: 0 rg: 39 | total time: 1.09m | eta: 76.3m
step 00042/02205 (1.90%) | loss: 5.896066 | lrm: 1.00 | dt: 2113.02ms | tok/sec: 248,122 | bf16_mfu: 60.42 | epoch: 1 pq: 0 rg: 39 | total time: 1.13m | eta: 76.2m
step 00043/02205 (1.95%) | loss: 5.862340 | lrm: 1.00 | dt: 2118.99ms | tok/sec: 247,422 | bf16_mfu: 60.25 | epoch: 1 pq: 0 rg: 40 | total time: 1.16m | eta: 76.2m
step 00044/02205 (2.00%) | loss: 5.828742 | lrm: 1.00 | dt: 2114.76ms | tok/sec: 247,918 | bf16_mfu: 60.37 | epoch: 1 pq: 0 rg: 41 | total time: 1.20m | eta: 76.2m
step 00045/02205 (2.04%) | loss: 5.797335 | lrm: 1.00 | dt: 2114.89ms | tok/sec: 247,903 | bf16_mfu: 60.36 | epoch: 1 pq: 0 rg: 42 | total time: 1.23m | eta: 76.1m
step 00046/02205 (2.09%) | loss: 5.765521 | lrm: 1.00 | dt: 2114.64ms | tok/sec: 247,932 | bf16_mfu: 60.37 | epoch: 1 pq: 0 rg: 43 | total time: 1.27m | eta: 76.1m
step 00047/02205 (2.13%) | loss: 5.737623 | lrm: 1.00 | dt: 2120.18ms | tok/sec: 247,284 | bf16_mfu: 60.21 | epoch: 1 pq: 0 rg: 44 | total time: 1.30m | eta: 76.1m
