Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 211639.19it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 246065.83it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 160199.11it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 228969.45it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 227277.56it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 143730.04it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 199728.76it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 192640.27it/s]

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
2026-02-08 01:43:11,594 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 8
GPU: NVIDIA A100-SXM4-80GB | Peak FLOPS (BF16): 3.12e+14
wandb: Currently logged in as: chrismccormick to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/ubuntu/nanochat/wandb/run-20260208_014311-vdpdsa3v
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run 2026-02-08_014258-8xA100-d12-baseline-10
wandb: ⭐️ View project at https://wandb.ai/chrismccormick/nanochat
wandb: 🚀 View run at https://wandb.ai/chrismccormick/nanochat/runs/vdpdsa3v
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,808
scalars                 : 24
total                   : 286,262,424
Estimated FLOPs per token: 8.021676e+08
Auto-computed optimal batch size: 524,288 tokens
Calculated number of iterations from target data:param ratio: 1,785
Total number of training tokens: 935,854,080
Tokens : Scaling params ratio: 8.50
Total training FLOPs estimate: 7.507118e+17
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 262,144
Total batch size 524,288 => gradient accumulation steps: 2
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Step 00000 | Validation bpb: 3.169262
step 00000/01785 (0.00%) | loss: 10.397573 | lrm: 1.00 | dt: 16136.14ms | tok/sec: 32,491 | mfu: 1.04 | epoch: 1 | total time: 0.00m
step 00001/01785 (0.06%) | loss: 10.650978 | lrm: 1.00 | dt: 407.07ms | tok/sec: 1,287,958 | mfu: 41.39 | epoch: 1 | total time: 0.00m
step 00002/01785 (0.11%) | loss: 10.487132 | lrm: 1.00 | dt: 315.02ms | tok/sec: 1,664,293 | mfu: 53.49 | epoch: 1 | total time: 0.00m
step 00003/01785 (0.17%) | loss: 10.310098 | lrm: 1.00 | dt: 316.74ms | tok/sec: 1,655,261 | mfu: 53.20 | epoch: 1 | total time: 0.00m
step 00004/01785 (0.22%) | loss: 9.898973 | lrm: 1.00 | dt: 315.12ms | tok/sec: 1,663,757 | mfu: 53.47 | epoch: 1 | total time: 0.00m
step 00005/01785 (0.28%) | loss: 9.534860 | lrm: 1.00 | dt: 314.04ms | tok/sec: 1,669,468 | mfu: 53.65 | epoch: 1 | total time: 0.00m
step 00006/01785 (0.34%) | loss: 9.200661 | lrm: 1.00 | dt: 315.75ms | tok/sec: 1,660,449 | mfu: 53.36 | epoch: 1 | total time: 0.00m
step 00007/01785 (0.39%) | loss: 9.211056 | lrm: 1.00 | dt: 316.47ms | tok/sec: 1,656,676 | mfu: 53.24 | epoch: 1 | total time: 0.00m
step 00008/01785 (0.45%) | loss: 9.000667 | lrm: 1.00 | dt: 314.93ms | tok/sec: 1,664,762 | mfu: 53.50 | epoch: 1 | total time: 0.00m
step 00009/01785 (0.50%) | loss: 8.760230 | lrm: 1.00 | dt: 315.83ms | tok/sec: 1,660,048 | mfu: 53.35 | epoch: 1 | total time: 0.00m
step 00010/01785 (0.56%) | loss: 8.531447 | lrm: 1.00 | dt: 316.11ms | tok/sec: 1,658,558 | mfu: 53.30 | epoch: 1 | total time: 0.00m
step 00011/01785 (0.62%) | loss: 8.317997 | lrm: 1.00 | dt: 314.66ms | tok/sec: 1,666,185 | mfu: 53.55 | epoch: 1 | total time: 0.01m | eta: 9.3m
step 00012/01785 (0.67%) | loss: 8.122990 | lrm: 1.00 | dt: 316.17ms | tok/sec: 1,658,269 | mfu: 53.29 | epoch: 1 | total time: 0.01m | eta: 9.3m
step 00013/01785 (0.73%) | loss: 7.945774 | lrm: 1.00 | dt: 316.78ms | tok/sec: 1,655,059 | mfu: 53.19 | epoch: 1 | total time: 0.02m | eta: 9.3m
step 00014/01785 (0.78%) | loss: 7.781453 | lrm: 1.00 | dt: 315.84ms | tok/sec: 1,659,990 | mfu: 53.35 | epoch: 1 | total time: 0.02m | eta: 9.3m
step 00015/01785 (0.84%) | loss: 7.632089 | lrm: 1.00 | dt: 316.64ms | tok/sec: 1,655,801 | mfu: 53.21 | epoch: 1 | total time: 0.03m | eta: 9.3m
step 00016/01785 (0.90%) | loss: 7.487734 | lrm: 1.00 | dt: 317.43ms | tok/sec: 1,651,641 | mfu: 53.08 | epoch: 1 | total time: 0.03m | eta: 9.3m
step 00017/01785 (0.95%) | loss: 7.345786 | lrm: 1.00 | dt: 316.20ms | tok/sec: 1,658,064 | mfu: 53.29 | epoch: 1 | total time: 0.04m | eta: 9.3m
step 00018/01785 (1.01%) | loss: 7.223976 | lrm: 1.00 | dt: 316.88ms | tok/sec: 1,654,555 | mfu: 53.17 | epoch: 1 | total time: 0.04m | eta: 9.3m
step 00019/01785 (1.06%) | loss: 7.120059 | lrm: 1.00 | dt: 316.25ms | tok/sec: 1,657,834 | mfu: 53.28 | epoch: 1 | total time: 0.05m | eta: 9.3m
step 00020/01785 (1.12%) | loss: 7.008386 | lrm: 1.00 | dt: 317.05ms | tok/sec: 1,653,633 | mfu: 53.14 | epoch: 1 | total time: 0.05m | eta: 9.3m
step 00021/01785 (1.18%) | loss: 6.911241 | lrm: 1.00 | dt: 316.31ms | tok/sec: 1,657,498 | mfu: 53.27 | epoch: 1 | total time: 0.06m | eta: 9.3m
step 00022/01785 (1.23%) | loss: 6.825042 | lrm: 1.00 | dt: 316.90ms | tok/sec: 1,654,449 | mfu: 53.17 | epoch: 1 | total time: 0.06m | eta: 9.3m
step 00023/01785 (1.29%) | loss: 6.745126 | lrm: 1.00 | dt: 316.94ms | tok/sec: 1,654,216 | mfu: 53.16 | epoch: 1 | total time: 0.07m | eta: 9.3m
step 00024/01785 (1.34%) | loss: 6.685046 | lrm: 1.00 | dt: 317.52ms | tok/sec: 1,651,203 | mfu: 53.07 | epoch: 1 | total time: 0.07m | eta: 9.3m
step 00025/01785 (1.40%) | loss: 6.621717 | lrm: 1.00 | dt: 317.43ms | tok/sec: 1,651,656 | mfu: 53.08 | epoch: 1 | total time: 0.08m | eta: 9.3m
step 00026/01785 (1.46%) | loss: 6.561130 | lrm: 1.00 | dt: 316.75ms | tok/sec: 1,655,202 | mfu: 53.20 | epoch: 1 | total time: 0.08m | eta: 9.3m
step 00027/01785 (1.51%) | loss: 6.501855 | lrm: 1.00 | dt: 317.61ms | tok/sec: 1,650,711 | mfu: 53.05 | epoch: 1 | total time: 0.09m | eta: 9.3m
step 00028/01785 (1.57%) | loss: 6.460085 | lrm: 1.00 | dt: 316.35ms | tok/sec: 1,657,286 | mfu: 53.26 | epoch: 1 | total time: 0.09m | eta: 9.3m
step 00029/01785 (1.62%) | loss: 6.409977 | lrm: 1.00 | dt: 317.42ms | tok/sec: 1,651,693 | mfu: 53.08 | epoch: 1 | total time: 0.10m | eta: 9.3m
step 00030/01785 (1.68%) | loss: 6.360181 | lrm: 1.00 | dt: 317.21ms | tok/sec: 1,652,796 | mfu: 53.12 | epoch: 1 | total time: 0.11m | eta: 9.3m
step 00031/01785 (1.74%) | loss: 6.316468 | lrm: 1.00 | dt: 318.44ms | tok/sec: 1,646,427 | mfu: 52.91 | epoch: 1 | total time: 0.11m | eta: 9.3m
step 00032/01785 (1.79%) | loss: 6.268587 | lrm: 1.00 | dt: 318.46ms | tok/sec: 1,646,303 | mfu: 52.91 | epoch: 1 | total time: 0.12m | eta: 9.3m
step 00033/01785 (1.85%) | loss: 6.235828 | lrm: 1.00 | dt: 318.89ms | tok/sec: 1,644,127 | mfu: 52.84 | epoch: 1 | total time: 0.12m | eta: 9.3m
step 00034/01785 (1.90%) | loss: 6.190309 | lrm: 1.00 | dt: 317.56ms | tok/sec: 1,650,984 | mfu: 53.06 | epoch: 1 | total time: 0.13m | eta: 9.3m
step 00035/01785 (1.96%) | loss: 6.164666 | lrm: 1.00 | dt: 317.84ms | tok/sec: 1,649,521 | mfu: 53.01 | epoch: 1 | total time: 0.13m | eta: 9.2m
step 00036/01785 (2.02%) | loss: 6.130971 | lrm: 1.00 | dt: 316.70ms | tok/sec: 1,655,452 | mfu: 53.20 | epoch: 1 | total time: 0.14m | eta: 9.2m
step 00037/01785 (2.07%) | loss: 6.100483 | lrm: 1.00 | dt: 318.00ms | tok/sec: 1,648,728 | mfu: 52.99 | epoch: 1 | total time: 0.14m | eta: 9.2m
step 00038/01785 (2.13%) | loss: 6.080060 | lrm: 1.00 | dt: 317.11ms | tok/sec: 1,653,356 | mfu: 53.14 | epoch: 1 | total time: 0.15m | eta: 9.2m
