Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 199728.76it/s]

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 214592.30it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 209715.20it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 211154.89it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 118910.68it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 181286.22it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 146235.64it/s]
Fetching 22 files:   0%|          | 0/22 [00:00<?, ?it/s]Fetching 22 files: 100%|██████████| 22/22 [00:00<00:00, 191044.90it/s]
2026-02-08 01:24:39,329 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 8
GPU: NVIDIA A100-SXM4-80GB | Peak FLOPS (BF16): 3.12e+14
wandb: Currently logged in as: chrismccormick to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.3
wandb: Run data is saved locally in /home/ubuntu/nanochat/wandb/run-20260208_012439-6kf2oiiq
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run 2026-02-08_012426-8xA100-d12-baseline-9
wandb: ⭐️ View project at https://wandb.ai/chrismccormick/nanochat
wandb: 🚀 View run at https://wandb.ai/chrismccormick/nanochat/runs/6kf2oiiq
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 12,
  "n_head": 6,
  "n_kv_head": 6,
  "n_embd": 768,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 25,165,824
value_embeds            : 150,994,944
lm_head                 : 25,165,824
transformer_matrices    : 84,935,808
scalars                 : 24
total                   : 286,262,424
Estimated FLOPs per token: 8.021676e+08
Auto-computed optimal batch size: 524,288 tokens
Calculated number of iterations from target data:param ratio: 1,785
Total number of training tokens: 935,854,080
Tokens : Scaling params ratio: 8.50
Total training FLOPs estimate: 7.507118e+17
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 262,144
Total batch size 524,288 => gradient accumulation steps: 2
Scaling the LR for the AdamW parameters ∝1/√(768/768) = 1.000000
Step 00000 | Validation bpb: 3.169262
step 00000/01785 (0.00%) | loss: 10.397573 | lrm: 1.00 | dt: 15840.96ms | tok/sec: 33,096 | mfu: 1.06 | epoch: 1 | total time: 0.00m
step 00001/01785 (0.06%) | loss: 10.650978 | lrm: 1.00 | dt: 317.38ms | tok/sec: 1,651,908 | mfu: 53.09 | epoch: 1 | total time: 0.00m
step 00002/01785 (0.11%) | loss: 10.487129 | lrm: 1.00 | dt: 313.95ms | tok/sec: 1,669,982 | mfu: 53.67 | epoch: 1 | total time: 0.00m
step 00003/01785 (0.17%) | loss: 10.310079 | lrm: 1.00 | dt: 315.88ms | tok/sec: 1,659,767 | mfu: 53.34 | epoch: 1 | total time: 0.00m
step 00004/01785 (0.22%) | loss: 9.898943 | lrm: 1.00 | dt: 314.39ms | tok/sec: 1,667,637 | mfu: 53.59 | epoch: 1 | total time: 0.00m
step 00005/01785 (0.28%) | loss: 9.534798 | lrm: 1.00 | dt: 315.05ms | tok/sec: 1,664,141 | mfu: 53.48 | epoch: 1 | total time: 0.00m
step 00006/01785 (0.34%) | loss: 9.200582 | lrm: 1.00 | dt: 316.60ms | tok/sec: 1,656,011 | mfu: 53.22 | epoch: 1 | total time: 0.00m
step 00007/01785 (0.39%) | loss: 9.209834 | lrm: 1.00 | dt: 315.76ms | tok/sec: 1,660,393 | mfu: 53.36 | epoch: 1 | total time: 0.00m
step 00008/01785 (0.45%) | loss: 8.999878 | lrm: 1.00 | dt: 315.16ms | tok/sec: 1,663,582 | mfu: 53.46 | epoch: 1 | total time: 0.00m
step 00009/01785 (0.50%) | loss: 8.759564 | lrm: 1.00 | dt: 315.39ms | tok/sec: 1,662,372 | mfu: 53.43 | epoch: 1 | total time: 0.00m
step 00010/01785 (0.56%) | loss: 8.530870 | lrm: 1.00 | dt: 315.24ms | tok/sec: 1,663,149 | mfu: 53.45 | epoch: 1 | total time: 0.00m
step 00011/01785 (0.62%) | loss: 8.317482 | lrm: 1.00 | dt: 315.48ms | tok/sec: 1,661,885 | mfu: 53.41 | epoch: 1 | total time: 0.01m | eta: 9.3m
step 00012/01785 (0.67%) | loss: 8.122530 | lrm: 1.00 | dt: 316.92ms | tok/sec: 1,654,312 | mfu: 53.17 | epoch: 1 | total time: 0.01m | eta: 9.3m
step 00013/01785 (0.73%) | loss: 7.945343 | lrm: 1.00 | dt: 315.41ms | tok/sec: 1,662,254 | mfu: 53.42 | epoch: 1 | total time: 0.02m | eta: 9.3m
step 00014/01785 (0.78%) | loss: 7.781057 | lrm: 1.00 | dt: 315.41ms | tok/sec: 1,662,247 | mfu: 53.42 | epoch: 1 | total time: 0.02m | eta: 9.3m
step 00015/01785 (0.84%) | loss: 7.631743 | lrm: 1.00 | dt: 318.16ms | tok/sec: 1,647,882 | mfu: 52.96 | epoch: 1 | total time: 0.03m | eta: 9.3m
step 00016/01785 (0.90%) | loss: 7.487415 | lrm: 1.00 | dt: 316.31ms | tok/sec: 1,657,491 | mfu: 53.27 | epoch: 1 | total time: 0.03m | eta: 9.3m
step 00017/01785 (0.95%) | loss: 7.345489 | lrm: 1.00 | dt: 316.46ms | tok/sec: 1,656,706 | mfu: 53.24 | epoch: 1 | total time: 0.04m | eta: 9.3m
step 00018/01785 (1.01%) | loss: 7.223708 | lrm: 1.00 | dt: 316.29ms | tok/sec: 1,657,632 | mfu: 53.27 | epoch: 1 | total time: 0.04m | eta: 9.3m
step 00019/01785 (1.06%) | loss: 7.119814 | lrm: 1.00 | dt: 316.32ms | tok/sec: 1,657,462 | mfu: 53.27 | epoch: 1 | total time: 0.05m | eta: 9.3m
step 00020/01785 (1.12%) | loss: 7.008168 | lrm: 1.00 | dt: 316.98ms | tok/sec: 1,654,012 | mfu: 53.16 | epoch: 1 | total time: 0.05m | eta: 9.3m
step 00021/01785 (1.18%) | loss: 6.911039 | lrm: 1.00 | dt: 316.13ms | tok/sec: 1,658,478 | mfu: 53.30 | epoch: 1 | total time: 0.06m | eta: 9.3m
step 00022/01785 (1.23%) | loss: 6.824862 | lrm: 1.00 | dt: 316.64ms | tok/sec: 1,655,785 | mfu: 53.21 | epoch: 1 | total time: 0.06m | eta: 9.3m
step 00023/01785 (1.29%) | loss: 6.744956 | lrm: 1.00 | dt: 316.41ms | tok/sec: 1,657,005 | mfu: 53.25 | epoch: 1 | total time: 0.07m | eta: 9.3m
step 00024/01785 (1.34%) | loss: 6.684891 | lrm: 1.00 | dt: 317.33ms | tok/sec: 1,652,182 | mfu: 53.10 | epoch: 1 | total time: 0.07m | eta: 9.3m
step 00025/01785 (1.40%) | loss: 6.621577 | lrm: 1.00 | dt: 316.71ms | tok/sec: 1,655,416 | mfu: 53.20 | epoch: 1 | total time: 0.08m | eta: 9.3m
step 00026/01785 (1.46%) | loss: 6.560994 | lrm: 1.00 | dt: 317.78ms | tok/sec: 1,649,822 | mfu: 53.02 | epoch: 1 | total time: 0.08m | eta: 9.3m
step 00027/01785 (1.51%) | loss: 6.501717 | lrm: 1.00 | dt: 316.14ms | tok/sec: 1,658,387 | mfu: 53.30 | epoch: 1 | total time: 0.09m | eta: 9.3m
step 00028/01785 (1.57%) | loss: 6.459953 | lrm: 1.00 | dt: 316.58ms | tok/sec: 1,656,075 | mfu: 53.22 | epoch: 1 | total time: 0.09m | eta: 9.3m
step 00029/01785 (1.62%) | loss: 6.409853 | lrm: 1.00 | dt: 317.09ms | tok/sec: 1,653,410 | mfu: 53.14 | epoch: 1 | total time: 0.10m | eta: 9.3m
step 00030/01785 (1.68%) | loss: 6.360070 | lrm: 1.00 | dt: 316.86ms | tok/sec: 1,654,635 | mfu: 53.18 | epoch: 1 | total time: 0.11m | eta: 9.3m
step 00031/01785 (1.74%) | loss: 6.316360 | lrm: 1.00 | dt: 316.88ms | tok/sec: 1,654,526 | mfu: 53.17 | epoch: 1 | total time: 0.11m | eta: 9.3m
step 00032/01785 (1.79%) | loss: 6.268477 | lrm: 1.00 | dt: 317.16ms | tok/sec: 1,653,095 | mfu: 53.13 | epoch: 1 | total time: 0.12m | eta: 9.3m
step 00033/01785 (1.85%) | loss: 6.235717 | lrm: 1.00 | dt: 317.56ms | tok/sec: 1,650,984 | mfu: 53.06 | epoch: 1 | total time: 0.12m | eta: 9.2m
step 00034/01785 (1.90%) | loss: 6.190166 | lrm: 1.00 | dt: 317.25ms | tok/sec: 1,652,590 | mfu: 53.11 | epoch: 1 | total time: 0.13m | eta: 9.2m
step 00035/01785 (1.96%) | loss: 6.164450 | lrm: 1.00 | dt: 316.45ms | tok/sec: 1,656,781 | mfu: 53.25 | epoch: 1 | total time: 0.13m | eta: 9.2m
step 00036/01785 (2.02%) | loss: 6.130779 | lrm: 1.00 | dt: 316.82ms | tok/sec: 1,654,826 | mfu: 53.18 | epoch: 1 | total time: 0.14m | eta: 9.2m
step 00037/01785 (2.07%) | loss: 6.100334 | lrm: 1.00 | dt: 317.32ms | tok/sec: 1,652,254 | mfu: 53.10 | epoch: 1 | total time: 0.14m | eta: 9.2m
step 00038/01785 (2.13%) | loss: 6.079909 | lrm: 1.00 | dt: 317.78ms | tok/sec: 1,649,870 | mfu: 53.02 | epoch: 1 | total time: 0.15m | eta: 9.2m
